unit_number,unit_price,total_price,win,discount_rate,unit_margin,unit_sold_number,total_margin
27 ,19097 ,515631 ,1 ,0.23612 ,4097 ,27 ,110619 
20 ,20016 ,400326 ,1 ,0.19936 ,5016 ,20 ,100320 
11 ,19603 ,215636 ,1 ,0.21588 ,4603 ,11 ,50633 
10 ,22411 ,224114 ,1 ,0.10356 ,7411 ,10 ,74110 
10 ,15942 ,159416 ,1 ,0.36232 ,942 ,10 ,9420 
19 ,15981 ,303634 ,1 ,0.36076 ,981 ,19 ,18639 
13 ,20571 ,267424 ,1 ,0.17716 ,5571 ,13 ,72423 
31 ,17115 ,530570 ,1 ,0.31540 ,2115 ,31 ,65565 
11 ,21083 ,231914 ,1 ,0.15668 ,6083 ,11 ,66913 
11 ,17058 ,187641 ,1 ,0.31768 ,2058 ,11 ,22638 
16 ,17781 ,284495 ,1 ,0.28876 ,2781 ,16 ,44496 
17 ,18651 ,317063 ,1 ,0.25396 ,3651 ,17 ,62067 
25 ,17816 ,445397 ,1 ,0.28736 ,2816 ,25 ,70400 
16 ,15765 ,252238 ,1 ,0.36940 ,765 ,16 ,12240 
11 ,18801 ,206812 ,1 ,0.24796 ,3801 ,11 ,41811 
16 ,15425 ,246805 ,1 ,0.38300 ,425 ,16 ,6800 
10 ,17670 ,176699 ,1 ,0.29320 ,2670 ,10 ,26700 
29 ,20382 ,591084 ,1 ,0.18472 ,5382 ,29 ,156078 
21 ,20871 ,438281 ,1 ,0.16516 ,5871 ,21 ,123291 
26 ,21815 ,567201 ,1 ,0.12740 ,6815 ,26 ,177190 
12 ,16904 ,202842 ,1 ,0.32384 ,1904 ,12 ,22848 
20 ,19516 ,390315 ,1 ,0.21936 ,4516 ,20 ,90320 
24 ,15248 ,365954 ,1 ,0.39008 ,248 ,24 ,5952 
32 ,19097 ,611111 ,1 ,0.23612 ,4097 ,32 ,131104 
12 ,16436 ,197237 ,1 ,0.34256 ,1436 ,12 ,17232 
30 ,15839 ,475184 ,1 ,0.36644 ,839 ,30 ,25170 
27 ,16527 ,446240 ,1 ,0.33892 ,1527 ,27 ,41229 
20 ,16463 ,329252 ,1 ,0.34148 ,1463 ,20 ,29260 
16 ,18763 ,300201 ,1 ,0.24948 ,3763 ,16 ,60208 
36 ,18626 ,670543 ,1 ,0.25496 ,3626 ,36 ,130536 
35 ,21664 ,758254 ,1 ,0.13344 ,6664 ,35 ,233240 
13 ,22112 ,287451 ,1 ,0.11552 ,7112 ,13 ,92456 
13 ,18576 ,241488 ,1 ,0.25696 ,3576 ,13 ,46488 
18 ,19243 ,346381 ,1 ,0.23028 ,4243 ,18 ,76374 
14 ,15349 ,214879 ,1 ,0.38604 ,349 ,14 ,4886 
16 ,19484 ,311748 ,1 ,0.22064 ,4484 ,16 ,71744 
33 ,18086 ,596850 ,1 ,0.27656 ,3086 ,33 ,101838 
29 ,20284 ,588222 ,1 ,0.18864 ,5284 ,29 ,153236 
25 ,21288 ,532201 ,1 ,0.14848 ,6288 ,25 ,157200 
11 ,15576 ,171332 ,1 ,0.37696 ,576 ,11 ,6336 
11 ,17042 ,187465 ,1 ,0.31832 ,2042 ,11 ,22462 
15 ,15237 ,228560 ,1 ,0.39052 ,237 ,15 ,3555 
15 ,18309 ,274635 ,1 ,0.26764 ,3309 ,15 ,49635 
11 ,17673 ,194404 ,1 ,0.29308 ,2673 ,11 ,29403 
13 ,20419 ,265449 ,1 ,0.18324 ,5419 ,13 ,70447 
13 ,17516 ,227714 ,1 ,0.29936 ,2516 ,13 ,32708 
10 ,17551 ,175508 ,1 ,0.29796 ,2551 ,10 ,25510 
17 ,17372 ,295327 ,1 ,0.30512 ,2372 ,17 ,40324 
12 ,15921 ,191056 ,1 ,0.36316 ,921 ,12 ,11052 
27 ,21803 ,588680 ,1 ,0.12788 ,6803 ,27 ,183681 
15 ,17214 ,258205 ,1 ,0.31144 ,2214 ,15 ,33210 
15 ,16519 ,247786 ,1 ,0.33924 ,1519 ,15 ,22785 
16 ,19575 ,313197 ,1 ,0.21700 ,4575 ,16 ,73200 
14 ,17762 ,248674 ,1 ,0.28952 ,2762 ,14 ,38668 
12 ,17429 ,209149 ,1 ,0.30284 ,2429 ,12 ,29148 
27 ,17805 ,480743 ,1 ,0.28780 ,2805 ,27 ,75735 
21 ,21826 ,458348 ,1 ,0.12696 ,6826 ,21 ,143346 
34 ,17963 ,610743 ,1 ,0.28148 ,2963 ,34 ,100742 
11 ,17128 ,188412 ,1 ,0.31488 ,2128 ,11 ,23408 
15 ,16063 ,240942 ,1 ,0.35748 ,1063 ,15 ,15945 
11 ,15886 ,174742 ,1 ,0.36456 ,886 ,11 ,9746 
12 ,15528 ,186332 ,1 ,0.37888 ,528 ,12 ,6336 
20 ,20479 ,409589 ,1 ,0.18084 ,5479 ,20 ,109580 
12 ,18818 ,225821 ,1 ,0.24728 ,3818 ,12 ,45816 
21 ,20223 ,424673 ,1 ,0.19108 ,5223 ,21 ,109683 
11 ,20701 ,227707 ,1 ,0.17196 ,5701 ,11 ,62711 
13 ,17727 ,230452 ,1 ,0.29092 ,2727 ,13 ,35451 
29 ,20679 ,599683 ,1 ,0.17284 ,5679 ,29 ,164691 
15 ,17371 ,260572 ,1 ,0.30516 ,2371 ,15 ,35565 
10 ,16727 ,167271 ,1 ,0.33092 ,1727 ,10 ,17270 
16 ,21174 ,338782 ,1 ,0.15304 ,6174 ,16 ,98784 
30 ,15833 ,474999 ,1 ,0.36668 ,833 ,30 ,24990 
21 ,19496 ,409406 ,1 ,0.22016 ,4496 ,21 ,94416 
22 ,17038 ,374840 ,1 ,0.31848 ,2038 ,22 ,44836 
31 ,18792 ,582562 ,1 ,0.24832 ,3792 ,31 ,117552 
22 ,20052 ,441137 ,1 ,0.19792 ,5052 ,22 ,111144 
22 ,20251 ,445524 ,1 ,0.18996 ,5251 ,22 ,115522 
11 ,19498 ,214477 ,1 ,0.22008 ,4498 ,11 ,49478 
17 ,16330 ,277609 ,1 ,0.34680 ,1330 ,17 ,22610 
40 ,18775 ,751012 ,1 ,0.24900 ,3775 ,40 ,151000 
10 ,15898 ,158984 ,1 ,0.36408 ,898 ,10 ,8980 
19 ,20739 ,394041 ,1 ,0.17044 ,5739 ,19 ,109041 
17 ,20759 ,352906 ,1 ,0.16964 ,5759 ,17 ,97903 
11 ,15044 ,165484 ,1 ,0.39824 ,44 ,11 ,484 
19 ,21435 ,407268 ,1 ,0.14260 ,6435 ,19 ,122265 
13 ,16358 ,212651 ,1 ,0.34568 ,1358 ,13 ,17654 
23 ,20818 ,478804 ,1 ,0.16728 ,5818 ,23 ,133814 
27 ,15298 ,413050 ,1 ,0.38808 ,298 ,27 ,8046 
14 ,19648 ,275078 ,1 ,0.21408 ,4648 ,14 ,65072 
13 ,15349 ,199539 ,1 ,0.38604 ,349 ,13 ,4537 
10 ,19726 ,197258 ,1 ,0.21096 ,4726 ,10 ,47260 
20 ,15070 ,301403 ,1 ,0.39720 ,70 ,20 ,1400 
12 ,17159 ,205911 ,1 ,0.31364 ,2159 ,12 ,25908 
15 ,21487 ,322311 ,1 ,0.14052 ,6487 ,15 ,97305 
28 ,22486 ,629621 ,1 ,0.10056 ,7486 ,28 ,209608 
14 ,16791 ,235069 ,1 ,0.32836 ,1791 ,14 ,25074 
14 ,16326 ,228560 ,1 ,0.34696 ,1326 ,14 ,18564 
32 ,21850 ,699195 ,1 ,0.12600 ,6850 ,32 ,219200 
12 ,19249 ,230985 ,1 ,0.23004 ,4249 ,12 ,50988 
40 ,19721 ,788843 ,1 ,0.21116 ,4721 ,40 ,188840 
25 ,20361 ,509025 ,0 ,0.18556 ,5361 ,0 ,0 
10 ,19730 ,197300 ,1 ,0.21080 ,4730 ,10 ,47300 
11 ,20633 ,226965 ,1 ,0.17468 ,5633 ,11 ,61963 
11 ,16146 ,177609 ,1 ,0.35416 ,1146 ,11 ,12606 
15 ,19466 ,291988 ,1 ,0.22136 ,4466 ,15 ,66990 
29 ,21959 ,636824 ,1 ,0.12164 ,6959 ,29 ,201811 
13 ,15206 ,197673 ,1 ,0.39176 ,206 ,13 ,2678 
12 ,20316 ,243791 ,1 ,0.18736 ,5316 ,12 ,63792 
19 ,19604 ,372477 ,1 ,0.21584 ,4604 ,19 ,87476 
25 ,15876 ,396908 ,1 ,0.36496 ,876 ,25 ,21900 
10 ,18702 ,187021 ,1 ,0.25192 ,3702 ,10 ,37020 
21 ,18197 ,382143 ,1 ,0.27212 ,3197 ,21 ,67137 
21 ,21276 ,446805 ,1 ,0.14896 ,6276 ,21 ,131796 
11 ,15179 ,166974 ,1 ,0.39284 ,179 ,11 ,1969 
21 ,21332 ,447966 ,1 ,0.14672 ,6332 ,21 ,132972 
11 ,18661 ,205271 ,1 ,0.25356 ,3661 ,11 ,40271 
39 ,18788 ,732748 ,1 ,0.24848 ,3788 ,39 ,147732 
28 ,18426 ,515940 ,1 ,0.26296 ,3426 ,28 ,95928 
36 ,17569 ,632502 ,1 ,0.29724 ,2569 ,36 ,92484 
10 ,17222 ,172218 ,1 ,0.31112 ,2222 ,10 ,22220 
16 ,21022 ,336356 ,1 ,0.15912 ,6022 ,16 ,96352 
18 ,17584 ,316504 ,1 ,0.29664 ,2584 ,18 ,46512 
15 ,18046 ,270693 ,1 ,0.27816 ,3046 ,15 ,45690 
14 ,18949 ,265289 ,1 ,0.24204 ,3949 ,14 ,55286 
10 ,17238 ,172380 ,1 ,0.31048 ,2238 ,10 ,22380 
14 ,17033 ,238458 ,1 ,0.31868 ,2033 ,14 ,28462 
27 ,17283 ,466653 ,1 ,0.30868 ,2283 ,27 ,61641 
23 ,20240 ,465517 ,1 ,0.19040 ,5240 ,23 ,120520 
16 ,20154 ,322464 ,1 ,0.19384 ,5154 ,16 ,82464 
10 ,22358 ,223581 ,1 ,0.10568 ,7358 ,10 ,73580 
28 ,20610 ,577076 ,1 ,0.17560 ,5610 ,28 ,157080 
21 ,22093 ,463943 ,1 ,0.11628 ,7093 ,21 ,148953 
23 ,17009 ,391201 ,1 ,0.31964 ,2009 ,23 ,46207 
12 ,20238 ,242855 ,1 ,0.19048 ,5238 ,12 ,62856 
22 ,21669 ,476719 ,1 ,0.13324 ,6669 ,22 ,146718 
24 ,18720 ,449289 ,1 ,0.25120 ,3720 ,24 ,89280 
16 ,19389 ,310217 ,1 ,0.22444 ,4389 ,16 ,70224 
20 ,19341 ,386811 ,1 ,0.22636 ,4341 ,20 ,86820 
19 ,20521 ,389899 ,1 ,0.17916 ,5521 ,19 ,104899 
26 ,16333 ,424661 ,1 ,0.34668 ,1333 ,26 ,34658 
38 ,15468 ,587766 ,1 ,0.38128 ,468 ,38 ,17784 
12 ,18698 ,224376 ,1 ,0.25208 ,3698 ,12 ,44376 
19 ,21002 ,399030 ,1 ,0.15992 ,6002 ,19 ,114038 
12 ,15597 ,187169 ,1 ,0.37612 ,597 ,12 ,7164 
22 ,21572 ,474592 ,1 ,0.13712 ,6572 ,22 ,144584 
14 ,17600 ,246396 ,1 ,0.29600 ,2600 ,14 ,36400 
11 ,17165 ,188812 ,1 ,0.31340 ,2165 ,11 ,23815 
31 ,22293 ,691071 ,1 ,0.10828 ,7293 ,31 ,226083 
33 ,18738 ,618355 ,1 ,0.25048 ,3738 ,33 ,123354 
18 ,21965 ,395378 ,1 ,0.12140 ,6965 ,18 ,125370 
40 ,16249 ,649980 ,1 ,0.35004 ,1249 ,40 ,49960 
11 ,21623 ,237849 ,1 ,0.13508 ,6623 ,11 ,72853 
10 ,19467 ,194671 ,1 ,0.22132 ,4467 ,10 ,44670 
11 ,21931 ,241241 ,1 ,0.12276 ,6931 ,11 ,76241 
19 ,18149 ,344823 ,1 ,0.27404 ,3149 ,19 ,59831 
13 ,18214 ,236786 ,1 ,0.27144 ,3214 ,13 ,41782 
20 ,17126 ,342513 ,1 ,0.31496 ,2126 ,20 ,42520 
22 ,22159 ,487496 ,1 ,0.11364 ,7159 ,22 ,157498 
27 ,20093 ,542509 ,1 ,0.19628 ,5093 ,27 ,137511 
14 ,17211 ,240960 ,1 ,0.31156 ,2211 ,14 ,30954 
10 ,15636 ,156356 ,1 ,0.37456 ,636 ,10 ,6360 
22 ,15617 ,343583 ,1 ,0.37532 ,617 ,22 ,13574 
32 ,18486 ,591567 ,1 ,0.26056 ,3486 ,32 ,111552 
20 ,17494 ,349873 ,1 ,0.30024 ,2494 ,20 ,49880 
12 ,19500 ,233997 ,1 ,0.22000 ,4500 ,12 ,54000 
46 ,16475 ,757865 ,1 ,0.34100 ,1475 ,46 ,67850 
12 ,21175 ,254098 ,1 ,0.15300 ,6175 ,12 ,74100 
18 ,15560 ,280087 ,1 ,0.37760 ,560 ,18 ,10080 
20 ,17427 ,348530 ,1 ,0.30292 ,2427 ,20 ,48540 
14 ,20818 ,291458 ,1 ,0.16728 ,5818 ,14 ,81452 
20 ,16297 ,325945 ,1 ,0.34812 ,1297 ,20 ,25940 
16 ,22289 ,356621 ,1 ,0.10844 ,7289 ,16 ,116624 
20 ,15315 ,306309 ,1 ,0.38740 ,315 ,20 ,6300 
25 ,18585 ,464621 ,1 ,0.25660 ,3585 ,25 ,89625 
28 ,17251 ,483027 ,1 ,0.30996 ,2251 ,28 ,63028 
29 ,18428 ,534421 ,1 ,0.26288 ,3428 ,29 ,99412 
34 ,17260 ,586852 ,1 ,0.30960 ,2260 ,34 ,76840 
34 ,20403 ,693692 ,1 ,0.18388 ,5403 ,34 ,183702 
16 ,17032 ,272514 ,1 ,0.31872 ,2032 ,16 ,32512 
24 ,16548 ,397159 ,1 ,0.33808 ,1548 ,24 ,37152 
23 ,20850 ,479552 ,1 ,0.16600 ,5850 ,23 ,134550 
20 ,17161 ,343217 ,1 ,0.31356 ,2161 ,20 ,43220 
11 ,17093 ,188027 ,1 ,0.31628 ,2093 ,11 ,23023 
27 ,21520 ,581042 ,1 ,0.13920 ,6520 ,27 ,176040 
27 ,19208 ,518603 ,1 ,0.23168 ,4208 ,27 ,113616 
41 ,20912 ,857381 ,1 ,0.16352 ,5912 ,41 ,242392 
10 ,17037 ,170374 ,1 ,0.31852 ,2037 ,10 ,20370 
17 ,16611 ,282395 ,1 ,0.33556 ,1611 ,17 ,27387 
28 ,18528 ,518788 ,1 ,0.25888 ,3528 ,28 ,98784 
12 ,15318 ,183820 ,1 ,0.38728 ,318 ,12 ,3816 
15 ,21455 ,321820 ,1 ,0.14180 ,6455 ,15 ,96825 
29 ,20669 ,599395 ,1 ,0.17324 ,5669 ,29 ,164401 
15 ,21839 ,327589 ,1 ,0.12644 ,6839 ,15 ,102585 
13 ,15175 ,197275 ,1 ,0.39300 ,175 ,13 ,2275 
12 ,16151 ,193807 ,1 ,0.35396 ,1151 ,12 ,13812 
10 ,19165 ,191646 ,1 ,0.23340 ,4165 ,10 ,41650 
18 ,18969 ,341449 ,1 ,0.24124 ,3969 ,18 ,71442 
14 ,16639 ,232940 ,1 ,0.33444 ,1639 ,14 ,22946 
12 ,15070 ,180836 ,1 ,0.39720 ,70 ,12 ,840 
21 ,21633 ,454290 ,1 ,0.13468 ,6633 ,21 ,139293 
11 ,20331 ,223642 ,1 ,0.18676 ,5331 ,11 ,58641 
43 ,16928 ,727891 ,1 ,0.32288 ,1928 ,43 ,82904 
24 ,17014 ,408338 ,1 ,0.31944 ,2014 ,24 ,48336 
25 ,21479 ,536979 ,1 ,0.14084 ,6479 ,25 ,161975 
10 ,20583 ,205828 ,1 ,0.17668 ,5583 ,10 ,55830 
11 ,20322 ,223546 ,1 ,0.18712 ,5322 ,11 ,58542 
29 ,17201 ,498832 ,1 ,0.31196 ,2201 ,29 ,63829 
11 ,17860 ,196457 ,1 ,0.28560 ,2860 ,11 ,31460 
15 ,21320 ,319798 ,1 ,0.14720 ,6320 ,15 ,94800 
17 ,20221 ,343759 ,1 ,0.19116 ,5221 ,17 ,88757 
20 ,21154 ,423086 ,1 ,0.15384 ,6154 ,20 ,123080 
25 ,22420 ,560503 ,1 ,0.10320 ,7420 ,25 ,185500 
16 ,18714 ,299419 ,1 ,0.25144 ,3714 ,16 ,59424 
18 ,17163 ,308938 ,1 ,0.31348 ,2163 ,18 ,38934 
20 ,16090 ,321792 ,1 ,0.35640 ,1090 ,20 ,21800 
25 ,22427 ,560669 ,1 ,0.10292 ,7427 ,25 ,185675 
11 ,21697 ,238666 ,1 ,0.13212 ,6697 ,11 ,73667 
16 ,17162 ,274599 ,1 ,0.31352 ,2162 ,16 ,34592 
34 ,15134 ,514549 ,1 ,0.39464 ,134 ,34 ,4556 
11 ,16763 ,184395 ,1 ,0.32948 ,1763 ,11 ,19393 
10 ,20031 ,200312 ,1 ,0.19876 ,5031 ,10 ,50310 
10 ,15227 ,152274 ,1 ,0.39092 ,227 ,10 ,2270 
30 ,15770 ,473099 ,1 ,0.36920 ,770 ,30 ,23100 
13 ,18362 ,238702 ,1 ,0.26552 ,3362 ,13 ,43706 
13 ,16252 ,211272 ,1 ,0.34992 ,1252 ,13 ,16276 
18 ,15186 ,273356 ,1 ,0.39256 ,186 ,18 ,3348 
16 ,19616 ,313861 ,1 ,0.21536 ,4616 ,16 ,73856 
29 ,21119 ,612441 ,1 ,0.15524 ,6119 ,29 ,177451 
22 ,18049 ,397076 ,1 ,0.27804 ,3049 ,22 ,67078 
19 ,18012 ,342224 ,1 ,0.27952 ,3012 ,19 ,57228 
23 ,16919 ,389146 ,1 ,0.32324 ,1919 ,23 ,44137 
48 ,18257 ,876340 ,1 ,0.26972 ,3257 ,48 ,156336 
26 ,16263 ,422841 ,1 ,0.34948 ,1263 ,26 ,32838 
25 ,19007 ,475184 ,1 ,0.23972 ,4007 ,25 ,100175 
25 ,20885 ,522136 ,0 ,0.16460 ,5885 ,0 ,0 
22 ,16345 ,359594 ,1 ,0.34620 ,1345 ,22 ,29590 
34 ,18871 ,641610 ,1 ,0.24516 ,3871 ,34 ,131614 
12 ,20078 ,240939 ,1 ,0.19688 ,5078 ,12 ,60936 
11 ,17478 ,192256 ,1 ,0.30088 ,2478 ,11 ,27258 
12 ,21694 ,260329 ,1 ,0.13224 ,6694 ,12 ,80328 
24 ,19776 ,474632 ,1 ,0.20896 ,4776 ,24 ,114624 
12 ,19826 ,237909 ,1 ,0.20696 ,4826 ,12 ,57912 
15 ,17490 ,262353 ,1 ,0.30040 ,2490 ,15 ,37350 
19 ,15472 ,293975 ,1 ,0.38112 ,472 ,19 ,8968 
12 ,18575 ,222900 ,1 ,0.25700 ,3575 ,12 ,42900 
15 ,18254 ,273817 ,1 ,0.26984 ,3254 ,15 ,48810 
21 ,16070 ,337479 ,1 ,0.35720 ,1070 ,21 ,22470 
24 ,22484 ,539617 ,1 ,0.10064 ,7484 ,24 ,179616 
10 ,21356 ,213559 ,1 ,0.14576 ,6356 ,10 ,63560 
34 ,16085 ,546877 ,1 ,0.35660 ,1085 ,34 ,36890 
12 ,17732 ,212787 ,1 ,0.29072 ,2732 ,12 ,32784 
19 ,22093 ,419765 ,1 ,0.11628 ,7093 ,19 ,134767 
24 ,17077 ,409838 ,1 ,0.31692 ,2077 ,24 ,49848 
13 ,20618 ,268030 ,1 ,0.17528 ,5618 ,13 ,73034 
22 ,16516 ,363358 ,1 ,0.33936 ,1516 ,22 ,33352 
47 ,21211 ,996915 ,1 ,0.15156 ,6211 ,47 ,291917 
12 ,15148 ,181782 ,1 ,0.39408 ,148 ,12 ,1776 
13 ,20403 ,265238 ,1 ,0.18388 ,5403 ,13 ,70239 
25 ,18214 ,455360 ,1 ,0.27144 ,3214 ,25 ,80350 
27 ,21205 ,572541 ,1 ,0.15180 ,6205 ,27 ,167535 
15 ,20792 ,311876 ,1 ,0.16832 ,5792 ,15 ,86880 
26 ,21105 ,548741 ,1 ,0.15580 ,6105 ,26 ,158730 
15 ,20060 ,300902 ,1 ,0.19760 ,5060 ,15 ,75900 
22 ,20225 ,444946 ,1 ,0.19100 ,5225 ,22 ,114950 
11 ,22383 ,246210 ,1 ,0.10468 ,7383 ,11 ,81213 
12 ,21355 ,256260 ,1 ,0.14580 ,6355 ,12 ,76260 
38 ,21729 ,825708 ,0 ,0.13084 ,6729 ,0 ,0 
19 ,21196 ,402721 ,1 ,0.15216 ,6196 ,19 ,117724 
12 ,19061 ,228730 ,1 ,0.23756 ,4061 ,12 ,48732 
18 ,20313 ,365641 ,1 ,0.18748 ,5313 ,18 ,95634 
10 ,18508 ,185081 ,1 ,0.25968 ,3508 ,10 ,35080 
45 ,17074 ,768331 ,1 ,0.31704 ,2074 ,45 ,93330 
17 ,22034 ,374573 ,1 ,0.11864 ,7034 ,17 ,119578 
16 ,20371 ,325941 ,1 ,0.18516 ,5371 ,16 ,85936 
22 ,21518 ,473394 ,1 ,0.13928 ,6518 ,22 ,143396 
31 ,22215 ,688662 ,1 ,0.11140 ,7215 ,31 ,223665 
23 ,19329 ,444568 ,1 ,0.22684 ,4329 ,23 ,99567 
14 ,19530 ,273414 ,1 ,0.21880 ,4530 ,14 ,63420 
25 ,15134 ,378347 ,1 ,0.39464 ,134 ,25 ,3350 
20 ,18656 ,373118 ,1 ,0.25376 ,3656 ,20 ,73120 
25 ,16503 ,412568 ,1 ,0.33988 ,1503 ,25 ,37575 
11 ,21827 ,240101 ,1 ,0.12692 ,6827 ,11 ,75097 
15 ,18056 ,270837 ,1 ,0.27776 ,3056 ,15 ,45840 
21 ,20712 ,434942 ,1 ,0.17152 ,5712 ,21 ,119952 
25 ,22500 ,562489 ,1 ,0.10000 ,7500 ,25 ,187500 
17 ,18867 ,320731 ,1 ,0.24532 ,3867 ,17 ,65739 
37 ,19558 ,723643 ,1 ,0.21768 ,4558 ,37 ,168646 
16 ,15342 ,245476 ,1 ,0.38632 ,342 ,16 ,5472 
19 ,20280 ,385320 ,1 ,0.18880 ,5280 ,19 ,100320 
32 ,16558 ,529853 ,1 ,0.33768 ,1558 ,32 ,49856 
11 ,17757 ,195325 ,1 ,0.28972 ,2757 ,11 ,30327 
18 ,16540 ,297725 ,1 ,0.33840 ,1540 ,18 ,27720 
30 ,20375 ,611264 ,1 ,0.18500 ,5375 ,30 ,161250 
35 ,17254 ,603882 ,1 ,0.30984 ,2254 ,35 ,78890 
24 ,20901 ,501635 ,1 ,0.16396 ,5901 ,24 ,141624 
11 ,16202 ,178222 ,1 ,0.35192 ,1202 ,11 ,13222 
24 ,15361 ,368665 ,1 ,0.38556 ,361 ,24 ,8664 
21 ,21888 ,459643 ,1 ,0.12448 ,6888 ,21 ,144648 
11 ,20023 ,220249 ,1 ,0.19908 ,5023 ,11 ,55253 
12 ,16855 ,202262 ,1 ,0.32580 ,1855 ,12 ,22260 
30 ,21196 ,635878 ,1 ,0.15216 ,6196 ,30 ,185880 
16 ,15162 ,242594 ,1 ,0.39352 ,162 ,16 ,2592 
11 ,16514 ,181650 ,1 ,0.33944 ,1514 ,11 ,16654 
41 ,20344 ,834094 ,1 ,0.18624 ,5344 ,41 ,219104 
21 ,16216 ,340530 ,1 ,0.35136 ,1216 ,21 ,25536 
11 ,15037 ,165403 ,1 ,0.39852 ,37 ,11 ,407 
17 ,17217 ,292681 ,1 ,0.31132 ,2217 ,17 ,37689 
15 ,15461 ,231915 ,1 ,0.38156 ,461 ,15 ,6915 
14 ,16734 ,234282 ,1 ,0.33064 ,1734 ,14 ,24276 
10 ,19146 ,191457 ,1 ,0.23416 ,4146 ,10 ,41460 
11 ,21618 ,237794 ,1 ,0.13528 ,6618 ,11 ,72798 
40 ,16524 ,660974 ,1 ,0.33904 ,1524 ,40 ,60960 
12 ,19772 ,237258 ,1 ,0.20912 ,4772 ,12 ,57264 
18 ,21739 ,391299 ,1 ,0.13044 ,6739 ,18 ,121302 
15 ,19067 ,286000 ,1 ,0.23732 ,4067 ,15 ,61005 
17 ,21589 ,367015 ,1 ,0.13644 ,6589 ,17 ,112013 
12 ,16393 ,196711 ,1 ,0.34428 ,1393 ,12 ,16716 
17 ,15456 ,262749 ,1 ,0.38176 ,456 ,17 ,7752 
11 ,21305 ,234357 ,1 ,0.14780 ,6305 ,11 ,69355 
26 ,20356 ,529260 ,1 ,0.18576 ,5356 ,26 ,139256 
12 ,21398 ,256771 ,1 ,0.14408 ,6398 ,12 ,76776 
11 ,21461 ,236069 ,1 ,0.14156 ,6461 ,11 ,71071 
15 ,15120 ,226807 ,1 ,0.39520 ,120 ,15 ,1800 
13 ,17268 ,224484 ,1 ,0.30928 ,2268 ,13 ,29484 
17 ,21218 ,360712 ,0 ,0.15128 ,6218 ,0 ,0 
10 ,16326 ,163260 ,1 ,0.34696 ,1326 ,10 ,13260 
30 ,20011 ,600316 ,1 ,0.19956 ,5011 ,30 ,150330 
18 ,19690 ,354414 ,1 ,0.21240 ,4690 ,18 ,84420 
25 ,20835 ,520871 ,1 ,0.16660 ,5835 ,25 ,145875 
22 ,17816 ,391947 ,1 ,0.28736 ,2816 ,22 ,61952 
15 ,21150 ,317249 ,1 ,0.15400 ,6150 ,15 ,92250 
24 ,21091 ,506175 ,1 ,0.15636 ,6091 ,24 ,146184 
13 ,17751 ,230765 ,1 ,0.28996 ,2751 ,13 ,35763 
11 ,18806 ,206871 ,1 ,0.24776 ,3806 ,11 ,41866 
10 ,20922 ,209218 ,1 ,0.16312 ,5922 ,10 ,59220 
15 ,15358 ,230366 ,1 ,0.38568 ,358 ,15 ,5370 
12 ,19906 ,238872 ,1 ,0.20376 ,4906 ,12 ,58872 
11 ,16084 ,176924 ,1 ,0.35664 ,1084 ,11 ,11924 
21 ,21171 ,444581 ,1 ,0.15316 ,6171 ,21 ,129591 
10 ,17039 ,170385 ,1 ,0.31844 ,2039 ,10 ,20390 
19 ,18345 ,348553 ,1 ,0.26620 ,3345 ,19 ,63555 
10 ,20207 ,202071 ,1 ,0.19172 ,5207 ,10 ,52070 
15 ,21788 ,326827 ,1 ,0.12848 ,6788 ,15 ,101820 
21 ,17413 ,365666 ,1 ,0.30348 ,2413 ,21 ,50673 
17 ,15122 ,257076 ,1 ,0.39512 ,122 ,17 ,2074 
14 ,15737 ,220322 ,1 ,0.37052 ,737 ,14 ,10318 
19 ,17207 ,326933 ,1 ,0.31172 ,2207 ,19 ,41933 
15 ,18686 ,280285 ,1 ,0.25256 ,3686 ,15 ,55290 
14 ,18745 ,262433 ,1 ,0.25020 ,3745 ,14 ,52430 
17 ,18574 ,315756 ,1 ,0.25704 ,3574 ,17 ,60758 
19 ,17173 ,326288 ,1 ,0.31308 ,2173 ,19 ,41287 
27 ,20532 ,554374 ,1 ,0.17872 ,5532 ,27 ,149364 
15 ,18873 ,283095 ,1 ,0.24508 ,3873 ,15 ,58095 
28 ,15108 ,423014 ,1 ,0.39568 ,108 ,28 ,3024 
12 ,20708 ,248494 ,1 ,0.17168 ,5708 ,12 ,68496 
10 ,18222 ,182217 ,1 ,0.27112 ,3222 ,10 ,32220 
23 ,21770 ,500701 ,1 ,0.12920 ,6770 ,23 ,155710 
13 ,15206 ,197681 ,1 ,0.39176 ,206 ,13 ,2678 
12 ,17730 ,212763 ,1 ,0.29080 ,2730 ,12 ,32760 
14 ,20250 ,283493 ,1 ,0.19000 ,5250 ,14 ,73500 
14 ,20393 ,285508 ,1 ,0.18428 ,5393 ,14 ,75502 
20 ,20299 ,405979 ,1 ,0.18804 ,5299 ,20 ,105980 
11 ,21079 ,231867 ,1 ,0.15684 ,6079 ,11 ,66869 
11 ,19024 ,209263 ,1 ,0.23904 ,4024 ,11 ,44264 
27 ,15728 ,424646 ,1 ,0.37088 ,728 ,27 ,19656 
22 ,21875 ,481246 ,1 ,0.12500 ,6875 ,22 ,151250 
48 ,17315 ,831132 ,1 ,0.30740 ,2315 ,48 ,111120 
25 ,18732 ,468307 ,1 ,0.25072 ,3732 ,25 ,93300 
